LATITUDE;LONGITUDE;ANNUAL
-15,90;-42,75;5468
-15,90;-42,65;5373
-15,90;-42,55;5316
-15,90;-42,45;5313
-15,90;-42,35;5297
-15,90;-42,25;5288
-15,90;-42,15;5295
-15,90;-42,05;5295
-15,90;-41,95;5269
-15,90;-41,85;5260
-15,90;-41,75;5215
-15,90;-41,65;5164
-15,90;-41,55;5152
-15,90;-41,45;5115
-15,90;-41,35;5113
-15,90;-41,25;5128
-15,90;-41,15;5114
-15,90;-41,05;5071
-15,90;-40,95;5017
-15,90;-40,85;4971
-15,90;-40,75;5003
-15,90;-40,65;5014
-15,90;-40,55;5051
-15,90;-40,45;5020
-15,90;-40,35;5040
-15,90;-40,25;5030
-15,90;-40,15;5014
-15,90;-40,05;4965
-15,90;-39,95;4912
-15,90;-39,85;4894
-15,90;-39,75;4923
-15,90;-39,65;4896
-15,90;-39,55;4885
-15,90;-39,45;4876
-15,90;-39,35;4895
-15,90;-39,25;4924
-15,90;-39,15;4974
-15,90;-39,05;5024
-15,90;-38,95;5126
-15,90;-38,85;5360
-15,80;-60,25;5075
-15,80;-60,15;5091
-15,80;-60,05;5102
-15,80;-59,95;5114
-15,80;-59,85;5090
-15,80;-59,75;5080
-15,80;-59,65;5059
-15,80;-59,55;5009
-15,80;-59,45;4948
-15,80;-59,35;5008
-15,80;-59,25;5073
-15,80;-59,15;5091
-15,80;-59,05;5080
-15,80;-58,95;5073
-15,80;-58,85;5069
-15,80;-58,75;5062
-15,80;-58,65;5073
-15,80;-58,55;5073
-15,80;-58,45;5083
-15,80;-58,35;5094
-15,80;-58,25;5088
-15,80;-58,15;5076
-15,80;-58,05;5067
-15,80;-57,95;5103
-15,80;-57,85;5129
-15,80;-57,75;5141
-15,80;-57,65;5146
-15,80;-57,55;5156
-15,80;-57,45;5171
-15,80;-57,35;5150
-15,80;-57,25;5071
-15,80;-57,15;5037
-15,80;-57,05;5054
-15,80;-56,95;5119
-15,80;-56,85;5140
-15,80;-56,75;5129
-15,80;-56,65;5163
-15,80;-56,55;5204
-15,80;-56,45;5220
-15,80;-56,35;5238
-15,80;-56,25;5259
-15,80;-56,15;5277
-15,80;-56,05;5286
-15,80;-55,95;5278
-15,80;-55,85;5252
-15,80;-55,75;5249
-15,80;-55,65;5237
-15,80;-55,55;5190
-15,80;-55,45;5131
-15,80;-55,35;5114
-15,80;-55,25;5133
-15,80;-55,15;5168
-15,80;-55,05;5224
-15,80;-54,95;5272
-15,80;-54,85;5278
-15,80;-54,75;5257
-15,80;-54,65;5259
-15,80;-54,55;5247
-15,80;-54,45;5263
-15,80;-54,35;5307
-15,80;-54,25;5306
-15,80;-54,15;5254
-15,80;-54,05;5284
-15,80;-53,95;5304
-15,80;-53,85;5329
-15,80;-53,75;5344
-15,80;-53,65;5383
-15,80;-53,55;5407
-15,80;-53,45;5421
-15,80;-53,35;5434
-15,80;-53,25;5439
-15,80;-53,15;5450
-15,80;-53,05;5456
-15,80;-52,95;5452
-15,80;-52,85;5455
-15,80;-52,75;5420
-15,80;-52,65;5436
-15,80;-52,55;5422
-15,80;-52,45;5394
-15,80;-52,35;5382
-15,80;-52,25;5395
-15,80;-52,15;5391
-15,80;-52,05;5404
-15,80;-51,95;5419
-15,80;-51,85;5450
-15,80;-51,75;5445
-15,80;-51,65;5421
-15,80;-51,55;5431
-15,80;-51,45;5397
-15,80;-51,35;5420
-15,80;-51,25;5424
-15,80;-51,15;5424
-15,80;-51,05;5442
-15,80;-50,95;5445
-15,80;-50,85;5465
-15,80;-50,75;5458
-15,80;-50,65;5468
-15,80;-50,55;5469
-15,80;-50,45;5456
-15,80;-50,35;5455
-15,80;-50,25;5450
-15,80;-50,15;5445
-15,80;-50,05;5420
-15,80;-49,95;5422
-15,80;-49,85;5416
-15,80;-49,75;5421
-15,80;-49,65;5433
-15,80;-49,55;5470
-15,80;-49,45;5474
-15,80;-49,35;5466
-15,80;-49,25;5468
-15,80;-49,15;5447
-15,80;-49,05;5418
-15,80;-48,95;5384
-15,80;-48,85;5366
-15,80;-48,75;5408
-15,80;-48,65;5425
-15,80;-48,55;5458
-15,80;-48,45;5459
-15,80;-48,35;5443
-15,80;-48,25;5430
-15,80;-48,15;5416
-15,80;-48,05;5388
-15,80;-47,95;5430
-15,80;-47,85;5450
-15,80;-47,75;5481
-15,80;-47,65;5523
-15,80;-47,55;5525
-15,80;-47,45;5569
-15,80;-47,35;5609
-15,80;-47,25;5632
-15,80;-47,15;5667
-15,80;-47,05;5659
-15,80;-46,95;5686
-15,80;-46,85;5722
-15,80;-46,75;5724
-15,80;-46,65;5706
-15,80;-46,55;5698
-15,80;-46,45;5702
-15,80;-46,35;5746
-15,80;-46,25;5811
-15,80;-46,15;5848
-15,80;-46,05;5838
-15,80;-45,95;5823
-15,80;-45,85;5812
-15,80;-45,75;5826
-15,80;-45,65;5829
-15,80;-45,55;5837
-15,80;-45,45;5878
-15,80;-45,35;5893
-15,80;-45,25;5902
-15,80;-45,15;5919
-15,80;-45,05;5942
-15,80;-44,95;5949
-15,80;-44,85;5972
-15,80;-44,75;5976
-15,80;-44,65;5963
-15,80;-44,55;5929
-15,80;-44,45;5882
-15,80;-44,35;5877
-15,80;-44,25;5870
-15,80;-44,15;5871
-15,80;-44,05;5885
-15,80;-43,95;5863
-15,80;-43,85;5847
-15,80;-43,75;5841
-15,80;-43,65;5845
-15,80;-43,55;5834
-15,80;-43,45;5839
-15,80;-43,35;5875
-15,80;-43,25;5861
-15,80;-43,15;5846
-15,80;-43,05;5816
-15,80;-42,95;5844
-15,80;-42,85;5835
-15,80;-42,75;5462
-15,80;-42,65;5366
-15,80;-42,55;5318
-15,80;-42,45;5322
-15,80;-42,35;5331
-15,80;-42,25;5279
-15,80;-42,15;5259
-15,80;-42,05;5263
-15,80;-41,95;5264
-15,80;-41,85;5260
-15,80;-41,75;5256
-15,80;-41,65;5153
-15,80;-41,55;5152
-15,80;-41,45;5154
-15,80;-41,35;5108
-15,80;-41,25;5059
-15,80;-41,15;5050
-15,80;-41,05;5047
-15,80;-40,95;5047
-15,80;-40,85;5055
-15,80;-40,75;5030
-15,80;-40,65;5012
-15,80;-40,55;4952
-15,80;-40,45;4898
-15,80;-40,35;4957
-15,80;-40,25;4992
-15,80;-40,15;4970
-15,80;-40,05;4964
-15,80;-39,95;4944
-15,80;-39,85;4916
-15,80;-39,75;4920
-15,80;-39,65;4885
-15,80;-39,55;4869
-15,80;-39,45;4885
-15,80;-39,35;4907
-15,80;-39,25;4929
-15,80;-39,15;4986
-15,80;-39,05;5069
-15,80;-38,95;5199
-15,80;-38,85;5398
-15,70;-60,25;5085
-15,70;-60,15;5108
-15,70;-60,05;5104
-15,70;-59,95;5096
-15,70;-59,85;5082
-15,70;-59,75;5074
-15,70;-59,65;5062
-15,70;-59,55;5015
-15,70;-59,45;4979
-15,70;-59,35;5065
-15,70;-59,25;5109
-15,70;-59,15;5092
-15,70;-59,05;5070
-15,70;-58,95;5065
-15,70;-58,85;5062
-15,70;-58,75;5071
-15,70;-58,65;5075
-15,70;-58,55;5066
-15,70;-58,45;5061
-15,70;-58,35;5076
-15,70;-58,25;5076
-15,70;-58,15;5082
-15,70;-58,05;5062
-15,70;-57,95;5082
-15,70;-57,85;5119
-15,70;-57,75;5126
-15,70;-57,65;5140
-15,70;-57,55;5144
-15,70;-57,45;5166
-15,70;-57,35;5162
-15,70;-57,25;5137
-15,70;-57,15;5104
-15,70;-57,05;5053
-15,70;-56,95;5099
-15,70;-56,85;5136
-15,70;-56,75;5166
-15,70;-56,65;5183
-15,70;-56,55;5202
-15,70;-56,45;5231
-15,70;-56,35;5248
-15,70;-56,25;5262
-15,70;-56,15;5271
-15,70;-56,05;5264
-15,70;-55,95;5250
-15,70;-55,85;5241
-15,70;-55,75;5234
-15,70;-55,65;5231
-15,70;-55,55;5179
-15,70;-55,45;5135
-15,70;-55,35;5127
-15,70;-55,25;5147
-15,70;-55,15;5179
-15,70;-55,05;5222
-15,70;-54,95;5254
-15,70;-54,85;5263
-15,70;-54,75;5269
-15,70;-54,65;5262
-15,70;-54,55;5251
-15,70;-54,45;5268
-15,70;-54,35;5298
-15,70;-54,25;5317
-15,70;-54,15;5263
-15,70;-54,05;5283
-15,70;-53,95;5309
-15,70;-53,85;5341
-15,70;-53,75;5350
-15,70;-53,65;5402
-15,70;-53,55;5410
-15,70;-53,45;5418
-15,70;-53,35;5430
-15,70;-53,25;5451
-15,70;-53,15;5472
-15,70;-53,05;5477
-15,70;-52,95;5444
-15,70;-52,85;5445
-15,70;-52,75;5437
-15,70;-52,65;5417
-15,70;-52,55;5380
-15,70;-52,45;5370
-15,70;-52,35;5372
-15,70;-52,25;5380
-15,70;-52,15;5387
-15,70;-52,05;5398
-15,70;-51,95;5399
-15,70;-51,85;5416
-15,70;-51,75;5445
-15,70;-51,65;5415
-15,70;-51,55;5421
-15,70;-51,45;5401
-15,70;-51,35;5421
-15,70;-51,25;5425
-15,70;-51,15;5431
-15,70;-51,05;5433
-15,70;-50,95;5454
-15,70;-50,85;5450
-15,70;-50,75;5444
-15,70;-50,65;5456
-15,70;-50,55;5471
-15,70;-50,45;5458
-15,70;-50,35;5437
-15,70;-50,25;5423
-15,70;-50,15;5412
-15,70;-50,05;5404
-15,70;-49,95;5406
-15,70;-49,85;5400
-15,70;-49,75;5448
-15,70;-49,65;5469
-15,70;-49,55;5477
-15,70;-49,45;5477
-15,70;-49,35;5481
-15,70;-49,25;5457
-15,70;-49,15;5476
-15,70;-49,05;5468
-15,70;-48,95;5428
-15,70;-48,85;5432
-15,70;-48,75;5469
-15,70;-48,65;5490
-15,70;-48,55;5502
-15,70;-48,45;5488
-15,70;-48,35;5475
-15,70;-48,25;5441
-15,70;-48,15;5418
-15,70;-48,05;5415
-15,70;-47,95;5439
-15,70;-47,85;5455
-15,70;-47,75;5484
-15,70;-47,65;5532
-15,70;-47,55;5551
-15,70;-47,45;5556
-15,70;-47,35;5586
-15,70;-47,25;5646
-15,70;-47,15;5663
-15,70;-47,05;5685
-15,70;-46,95;5702
-15,70;-46,85;5731
-15,70;-46,75;5761
-15,70;-46,65;5780
-15,70;-46,55;5810
-15,70;-46,45;5800
-15,70;-46,35;5805
-15,70;-46,25;5845
-15,70;-46,15;5857
-15,70;-46,05;5847
-15,70;-45,95;5841
-15,70;-45,85;5800
-15,70;-45,75;5813
-15,70;-45,65;5836
-15,70;-45,55;5850
-15,70;-45,45;5850
-15,70;-45,35;5872
-15,70;-45,25;5884
-15,70;-45,15;5906
-15,70;-45,05;5924
-15,70;-44,95;5959
-15,70;-44,85;5959
-15,70;-44,75;5966
-15,70;-44,65;5988
-15,70;-44,55;5984
-15,70;-44,45;5953
-15,70;-44,35;5894
-15,70;-44,25;5876
-15,70;-44,15;5890
-15,70;-44,05;5892
-15,70;-43,95;5858
-15,70;-43,85;5852
-15,70;-43,75;5860
-15,70;-43,65;5861
-15,70;-43,55;5870
-15,70;-43,45;5864
-15,70;-43,35;5888
-15,70;-43,25;5909
-15,70;-43,15;5842
-15,70;-43,05;5822
-15,70;-42,95;5859
-15,70;-42,85;5846
-15,70;-42,75;5434
-15,70;-42,65;5338
-15,70;-42,55;5342
-15,70;-42,45;5348
-15,70;-42,35;5345
-15,70;-42,25;5318
-15,70;-42,15;5286
-15,70;-42,05;5284
-15,70;-41,95;5285
-15,70;-41,85;5267
-15,70;-41,75;5243
-15,70;-41,65;5175
-15,70;-41,55;5143
-15,70;-41,45;5120
-15,70;-41,35;5133
-15,70;-41,25;5093
-15,70;-41,15;5087
-15,70;-41,05;5070
-15,70;-40,95;5034
-15,70;-40,85;4992
-15,70;-40,75;4962
-15,70;-40,65;4953
-15,70;-40,55;4974
-15,70;-40,45;4957
-15,70;-40,35;4932
-15,70;-40,25;4957
-15,70;-40,15;4959
-15,70;-40,05;4994
-15,70;-39,95;4959
-15,70;-39,85;4935
-15,70;-39,75;4942
-15,70;-39,65;4921
-15,70;-39,55;4888
-15,70;-39,45;4888
-15,70;-39,35;4900
-15,70;-39,25;4902
-15,70;-39,15;4969
-15,70;-39,05;5095
-15,70;-38,95;5271
-15,60;-60,25;5098
-15,60;-60,15;5114
-15,60;-60,05;5083
-15,60;-59,95;5075
-15,60;-59,85;5084
-15,60;-59,75;5070
-15,60;-59,65;5060
-15,60;-59,55;5030
-15,60;-59,45;5059
-15,60;-59,35;5126
-15,60;-59,25;5110
-15,60;-59,15;5068
-15,60;-59,05;5060
-15,60;-58,95;5050
-15,60;-58,85;5050
-15,60;-58,75;5048
-15,60;-58,65;5041
-15,60;-58,55;5031
-15,60;-58,45;5043
-15,60;-58,35;5052
-15,60;-58,25;5051
-15,60;-58,15;5055
-15,60;-58,05;5062
-15,60;-57,95;5076
-15,60;-57,85;5102
-15,60;-57,75;5097
-15,60;-57,65;5120
-15,60;-57,55;5136
-15,60;-57,45;5175
-15,60;-57,35;5175
-15,60;-57,25;5179
-15,60;-57,15;5144
-15,60;-57,05;5137
-15,60;-56,95;5076
-15,60;-56,85;5109
-15,60;-56,75;5170
-15,60;-56,65;5196
-15,60;-56,55;5213
-15,60;-56,45;5235
-15,60;-56,35;5255
-15,60;-56,25;5271
-15,60;-56,15;5267
-15,60;-56,05;5243
-15,60;-55,95;5251
-15,60;-55,85;5210
-15,60;-55,75;5173
-15,60;-55,65;5182
-15,60;-55,55;5143
-15,60;-55,45;5151
-15,60;-55,35;5176
-15,60;-55,25;5176
-15,60;-55,15;5190
-15,60;-55,05;5220
-15,60;-54,95;5226
-15,60;-54,85;5214
-15,60;-54,75;5234
-15,60;-54,65;5247
-15,60;-54,55;5217
-15,60;-54,45;5220
-15,60;-54,35;5246
-15,60;-54,25;5290
-15,60;-54,15;5269
-15,60;-54,05;5270
-15,60;-53,95;5326
-15,60;-53,85;5364
-15,60;-53,75;5316
-15,60;-53,65;5349
-15,60;-53,55;5388
-15,60;-53,45;5405
-15,60;-53,35;5417
-15,60;-53,25;5444
-15,60;-53,15;5481
-15,60;-53,05;5488
-15,60;-52,95;5435
-15,60;-52,85;5425
-15,60;-52,75;5422
-15,60;-52,65;5394
-15,60;-52,55;5373
-15,60;-52,45;5357
-15,60;-52,35;5343
-15,60;-52,25;5365
-15,60;-52,15;5375
-15,60;-52,05;5407
-15,60;-51,95;5412
-15,60;-51,85;5420
-15,60;-51,75;5446
-15,60;-51,65;5441
-15,60;-51,55;5421
-15,60;-51,45;5425
-15,60;-51,35;5419
-15,60;-51,25;5403
-15,60;-51,15;5414
-15,60;-51,05;5456
-15,60;-50,95;5471
-15,60;-50,85;5455
-15,60;-50,75;5448
-15,60;-50,65;5467
-15,60;-50,55;5479
-15,60;-50,45;5470
-15,60;-50,35;5411
-15,60;-50,25;5427
-15,60;-50,15;5393
-15,60;-50,05;5384
-15,60;-49,95;5412
-15,60;-49,85;5427
-15,60;-49,75;5425
-15,60;-49,65;5445
-15,60;-49,55;5456
-15,60;-49,45;5478
-15,60;-49,35;5480
-15,60;-49,25;5483
-15,60;-49,15;5489
-15,60;-49,05;5486
-15,60;-48,95;5482
-15,60;-48,85;5478
-15,60;-48,75;5530
-15,60;-48,65;5527
-15,60;-48,55;5544
-15,60;-48,45;5526
-15,60;-48,35;5523
-15,60;-48,25;5504
-15,60;-48,15;5520
-15,60;-48,05;5503
-15,60;-47,95;5540
-15,60;-47,85;5567
-15,60;-47,75;5554
-15,60;-47,65;5527
-15,60;-47,55;5560
-15,60;-47,45;5576
-15,60;-47,35;5582
-15,60;-47,25;5614
-15,60;-47,15;5624
-15,60;-47,05;5650
-15,60;-46,95;5643
-15,60;-46,85;5721
-15,60;-46,75;5745
-15,60;-46,65;5754
-15,60;-46,55;5782
-15,60;-46,45;5791
-15,60;-46,35;5813
-15,60;-46,25;5833
-15,60;-46,15;5783
-15,60;-46,05;5756
-15,60;-45,95;5770
-15,60;-45,85;5779
-15,60;-45,75;5803
-15,60;-45,65;5813
-15,60;-45,55;5843
-15,60;-45,45;5841
-15,60;-45,35;5875
-15,60;-45,25;5895
-15,60;-45,15;5922
-15,60;-45,05;5928
-15,60;-44,95;5937
-15,60;-44,85;5945
-15,60;-44,75;5958
-15,60;-44,65;5974
-15,60;-44,55;5978
-15,60;-44,45;5986
-15,60;-44,35;5939
-15,60;-44,25;5889
-15,60;-44,15;5880
-15,60;-44,05;5888
-15,60;-43,95;5893
-15,60;-43,85;5883
-15,60;-43,75;5889
-15,60;-43,65;5879
-15,60;-43,55;5879
-15,60;-43,45;5853
-15,60;-43,35;5870
-15,60;-43,25;5869
-15,60;-43,15;5854
-15,60;-43,05;5853
-15,60;-42,95;5872
-15,60;-42,85;5899
-15,60;-42,75;5479
-15,60;-42,65;5335
-15,60;-42,55;5357
-15,60;-42,45;5353
-15,60;-42,35;5318
-15,60;-42,25;5320
-15,60;-42,15;5281
-15,60;-42,05;5229
-15,60;-41,95;5253
-15,60;-41,85;5239
-15,60;-41,75;5233
-15,60;-41,65;5217
-15,60;-41,55;5187
-15,60;-41,45;5158
-15,60;-41,35;5155
-15,60;-41,25;5130
-15,60;-41,15;5087
-15,60;-41,05;5068
-15,60;-40,95;5036
-15,60;-40,85;5008
-15,60;-40,75;4961
-15,60;-40,65;4936
-15,60;-40,55;4916
-15,60;-40,45;4956
-15,60;-40,35;4918
-15,60;-40,25;4913
-15,60;-40,15;4915
-15,60;-40,05;4954
-15,60;-39,95;4911
-15,60;-39,85;4918
-15,60;-39,75;4956
-15,60;-39,65;4962
-15,60;-39,55;4948
-15,60;-39,45;4927
-15,60;-39,35;4913
-15,60;-39,25;4908
-15,60;-39,15;4951
-15,60;-39,05;5081
-15,60;-38,95;5297
-15,50;-60,25;5076
-15,50;-60,15;5037
-15,50;-60,05;5052
-15,50;-59,95;5061
-15,50;-59,85;5084
-15,50;-59,75;5072
-15,50;-59,65;5074
-15,50;-59,55;5087
-15,50;-59,45;5106
-15,50;-59,35;5109
-15,50;-59,25;5075
-15,50;-59,15;5065
-15,50;-59,05;5056
-15,50;-58,95;5048
-15,50;-58,85;5036
-15,50;-58,75;5019
-15,50;-58,65;5003
-15,50;-58,55;5006
-15,50;-58,45;5004
-15,50;-58,35;5014
-15,50;-58,25;5010
-15,50;-58,15;5007
-15,50;-58,05;5039
-15,50;-57,95;5062
-15,50;-57,85;5080
-15,50;-57,75;5094
-15,50;-57,65;5112
-15,50;-57,55;5125
-15,50;-57,45;5131
-15,50;-57,35;5182
-15,50;-57,25;5202
-15,50;-57,15;5179
-15,50;-57,05;5168
-15,50;-56,95;5137
-15,50;-56,85;5083
-15,50;-56,75;5143
-15,50;-56,65;5213
-15,50;-56,55;5234
-15,50;-56,45;5248
-15,50;-56,35;5273
-15,50;-56,25;5275
-15,50;-56,15;5265
-15,50;-56,05;5239
-15,50;-55,95;5235
-15,50;-55,85;5162
-15,50;-55,75;5113
-15,50;-55,65;5147
-15,50;-55,55;5177
-15,50;-55,45;5202
-15,50;-55,35;5214
-15,50;-55,25;5198
-15,50;-55,15;5200
-15,50;-55,05;5213
-15,50;-54,95;5227
-15,50;-54,85;5216
-15,50;-54,75;5225
-15,50;-54,65;5226
-15,50;-54,55;5222
-15,50;-54,45;5235
-15,50;-54,35;5267
-15,50;-54,25;5274
-15,50;-54,15;5273
-15,50;-54,05;5284
-15,50;-53,95;5334
-15,50;-53,85;5379
-15,50;-53,75;5319
-15,50;-53,65;5329
-15,50;-53,55;5375
-15,50;-53,45;5384
-15,50;-53,35;5404
-15,50;-53,25;5449
-15,50;-53,15;5451
-15,50;-53,05;5476
-15,50;-52,95;5463
-15,50;-52,85;5444
-15,50;-52,75;5404
-15,50;-52,65;5341
-15,50;-52,55;5307
-15,50;-52,45;5310
-15,50;-52,35;5321
-15,50;-52,25;5357
-15,50;-52,15;5387
-15,50;-52,05;5424
-15,50;-51,95;5438
-15,50;-51,85;5439
-15,50;-51,75;5472
-15,50;-51,65;5454
-15,50;-51,55;5420
-15,50;-51,45;5426
-15,50;-51,35;5439
-15,50;-51,25;5420
-15,50;-51,15;5436
-15,50;-51,05;5472
-15,50;-50,95;5472
-15,50;-50,85;5441
-15,50;-50,75;5437
-15,50;-50,65;5470
-15,50;-50,55;5471
-15,50;-50,45;5450
-15,50;-50,35;5451
-15,50;-50,25;5442
-15,50;-50,15;5387
-15,50;-50,05;5372
-15,50;-49,95;5396
-15,50;-49,85;5423
-15,50;-49,75;5436
-15,50;-49,65;5451
-15,50;-49,55;5452
-15,50;-49,45;5455
-15,50;-49,35;5463
-15,50;-49,25;5495
-15,50;-49,15;5501
-15,50;-49,05;5492
-15,50;-48,95;5506
-15,50;-48,85;5498
-15,50;-48,75;5532
-15,50;-48,65;5514
-15,50;-48,55;5539
-15,50;-48,45;5561
-15,50;-48,35;5545
-15,50;-48,25;5573
-15,50;-48,15;5596
-15,50;-48,05;5607
-15,50;-47,95;5615
-15,50;-47,85;5615
-15,50;-47,75;5603
-15,50;-47,65;5581
-15,50;-47,55;5572
-15,50;-47,45;5598
-15,50;-47,35;5620
-15,50;-47,25;5632
-15,50;-47,15;5608
-15,50;-47,05;5628
-15,50;-46,95;5614
-15,50;-46,85;5644
-15,50;-46,75;5651
-15,50;-46,65;5713
-15,50;-46,55;5687
-15,50;-46,45;5647
-15,50;-46,35;5745
-15,50;-46,25;5766
-15,50;-46,15;5729
-15,50;-46,05;5714
-15,50;-45,95;5720
-15,50;-45,85;5741
-15,50;-45,75;5739
-15,50;-45,65;5800
-15,50;-45,55;5832
-15,50;-45,45;5845
-15,50;-45,35;5855
-15,50;-45,25;5872
-15,50;-45,15;5893
-15,50;-45,05;5897
-15,50;-44,95;5881
-15,50;-44,85;5916
-15,50;-44,75;5945
-15,50;-44,65;5954
-15,50;-44,55;5961
-15,50;-44,45;5973
-15,50;-44,35;5968
-15,50;-44,25;5942
-15,50;-44,15;5888
-15,50;-44,05;5861
-15,50;-43,95;5883
-15,50;-43,85;5872
-15,50;-43,75;5883
-15,50;-43,65;5880
-15,50;-43,55;5863
-15,50;-43,45;5854
-15,50;-43,35;5874
-15,50;-43,25;5878
-15,50;-43,15;5902
-15,50;-43,05;5896
-15,50;-42,95;5880
-15,50;-42,85;5925
-15,50;-42,75;5650
-15,50;-42,65;5410
-15,50;-42,55;5372
-15,50;-42,45;5380
-15,50;-42,35;5317
-15,50;-42,25;5328
-15,50;-42,15;5281
-15,50;-42,05;5241
-15,50;-41,95;5256
-15,50;-41,85;5238
-15,50;-41,75;5235
-15,50;-41,65;5236
-15,50;-41,55;5192
-15,50;-41,45;5160
-15,50;-41,35;5150
-15,50;-41,25;5127
-15,50;-41,15;5093
-15,50;-41,05;5083
-15,50;-40,95;5051
-15,50;-40,85;5062
-15,50;-40,75;4991
-15,50;-40,65;4971
-15,50;-40,55;4909
-15,50;-40,45;4932
-15,50;-40,35;4932
-15,50;-40,25;4923
-15,50;-40,15;4919
-15,50;-40,05;4935
-15,50;-39,95;4944
-15,50;-39,85;4946
-15,50;-39,75;4935
-15,50;-39,65;4939
-15,50;-39,55;4904
-15,50;-39,45;4892
-15,50;-39,35;4831
-15,50;-39,25;4864
-15,50;-39,15;4897
-15,50;-39,05;5049
-15,50;-38,95;5300
-15,40;-60,35;5038
-15,40;-60,25;5043
-15,40;-60,15;5014
-15,40;-60,05;5010
-15,40;-59,95;5047
-15,40;-59,85;5075
-15,40;-59,75;5070
-15,40;-59,65;5091
-15,40;-59,55;5093
-15,40;-59,45;5089
-15,40;-59,35;5058
-15,40;-59,25;5045
-15,40;-59,15;5061
-15,40;-59,05;5059
-15,40;-58,95;5043
-15,40;-58,85;5020
-15,40;-58,75;4989
-15,40;-58,65;4971
-15,40;-58,55;4961
-15,40;-58,45;4945
-15,40;-58,35;4961
-15,40;-58,25;4970
-15,40;-58,15;4958
-15,40;-58,05;5012
-15,40;-57,95;5059
-15,40;-57,85;5072
-15,40;-57,75;5102
-15,40;-57,65;5106
-15,40;-57,55;5125
-15,40;-57,45;5136
-15,40;-57,35;5159
-15,40;-57,25;5201
-15,40;-57,15;5201
-15,40;-57,05;5176
-15,40;-56,95;5194
-15,40;-56,85;5141
-15,40;-56,75;5129
-15,40;-56,65;5217
-15,40;-56,55;5249
-15,40;-56,45;5251
-15,40;-56,35;5261
-15,40;-56,25;5267
-15,40;-56,15;5253
-15,40;-56,05;5236
-15,40;-55,95;5228
-15,40;-55,85;5195
-15,40;-55,75;5181
-15,40;-55,65;5233
-15,40;-55,55;5256
-15,40;-55,45;5244
-15,40;-55,35;5216
-15,40;-55,25;5202
-15,40;-55,15;5229
-15,40;-55,05;5241
-15,40;-54,95;5239
-15,40;-54,85;5216
-15,40;-54,75;5231
-15,40;-54,65;5211
-15,40;-54,55;5217
-15,40;-54,45;5266
-15,40;-54,35;5282
-15,40;-54,25;5283
-15,40;-54,15;5296
-15,40;-54,05;5293
-15,40;-53,95;5334
-15,40;-53,85;5388
-15,40;-53,75;5368
-15,40;-53,65;5352
-15,40;-53,55;5373
-15,40;-53,45;5373
-15,40;-53,35;5385
-15,40;-53,25;5449
-15,40;-53,15;5441
-15,40;-53,05;5453
-15,40;-52,95;5476
-15,40;-52,85;5453
-15,40;-52,75;5376
-15,40;-52,65;5293
-15,40;-52,55;5260
-15,40;-52,45;5251
-15,40;-52,35;5269
-15,40;-52,25;5324
-15,40;-52,15;5389
-15,40;-52,05;5416
-15,40;-51,95;5424
-15,40;-51,85;5437
-15,40;-51,75;5444
-15,40;-51,65;5426
-15,40;-51,55;5417
-15,40;-51,45;5424
-15,40;-51,35;5442
-15,40;-51,25;5459
-15,40;-51,15;5452
-15,40;-51,05;5492
-15,40;-50,95;5460
-15,40;-50,85;5416
-15,40;-50,75;5434
-15,40;-50,65;5482
-15,40;-50,55;5462
-15,40;-50,45;5461
-15,40;-50,35;5458
-15,40;-50,25;5445
-15,40;-50,15;5387
-15,40;-50,05;5376
-15,40;-49,95;5380
-15,40;-49,85;5411
-15,40;-49,75;5435
-15,40;-49,65;5450
-15,40;-49,55;5433
-15,40;-49,45;5440
-15,40;-49,35;5463
-15,40;-49,25;5479
-15,40;-49,15;5473
-15,40;-49,05;5479
-15,40;-48,95;5499
-15,40;-48,85;5509
-15,40;-48,75;5522
-15,40;-48,65;5504
-15,40;-48,55;5543
-15,40;-48,45;5549
-15,40;-48,35;5531
-15,40;-48,25;5564
-15,40;-48,15;5587
-15,40;-48,05;5612
-15,40;-47,95;5617
-15,40;-47,85;5602
-15,40;-47,75;5582
-15,40;-47,65;5576
-15,40;-47,55;5613
-15,40;-47,45;5630
-15,40;-47,35;5658
-15,40;-47,25;5680
-15,40;-47,15;5643
-15,40;-47,05;5650
-15,40;-46,95;5594
-15,40;-46,85;5567
-15,40;-46,75;5570
-15,40;-46,65;5594
-15,40;-46,55;5590
-15,40;-46,45;5649
-15,40;-46,35;5740
-15,40;-46,25;5736
-15,40;-46,15;5714
-15,40;-46,05;5710
-15,40;-45,95;5715
-15,40;-45,85;5722
-15,40;-45,75;5671
-15,40;-45,65;5722
-15,40;-45,55;5811
-15,40;-45,45;5831
-15,40;-45,35;5861
-15,40;-45,25;5868
-15,40;-45,15;5860
-15,40;-45,05;5860
-15,40;-44,95;5846
-15,40;-44,85;5886
-15,40;-44,75;5923
-15,40;-44,65;5933
-15,40;-44,55;5953
-15,40;-44,45;5973
-15,40;-44,35;5965
-15,40;-44,25;5975
-15,40;-44,15;5923
-15,40;-44,05;5853
-15,40;-43,95;5842
-15,40;-43,85;5879
-15,40;-43,75;5911
-15,40;-43,65;5872
-15,40;-43,55;5845
-15,40;-43,45;5850
-15,40;-43,35;5889
-15,40;-43,25;5923
-15,40;-43,15;5913
-15,40;-43,05;5907
-15,40;-42,95;5913
-15,40;-42,85;5930
-15,40;-42,75;5749
-15,40;-42,65;5444
